"","Origin","Dest","mean_delay","n"
"3962","PHX","FLG",47.6083550913838,383
"3963","PHX","FLL",24.5788423153693,501
"3964","PHX","GEG",29.1303191489362,376
"3965","PHX","GJT",47.1079136690648,278
"3966","PHX","HNL",28.1941964285714,448
"3967","PHX","HOU",20.2270577105014,1057
"3968","PHX","IAD",23.7635782747604,313
"3969","PHX","IAH",24.7486849795441,1711
"3970","PHX","ICT",31.0699588477366,243
"3971","PHX","IND",26.79375,960
"3972","PHX","JFK",31.3141919606235,1219
"3973","PHX","KOA",33.4137931034483,232
"3974","PHX","LAS",19.990461297889,6395
"3975","PHX","LAX",20.8776371308017,5925
"3976","PHX","LGB",37.1269146608315,457
"3977","PHX","LIH",35.3787234042553,235
"3978","PHX","LIT",24.2329317269076,249
"3979","PHX","MCI",24.85,1320
"3980","PHX","MCO",19.1709039548023,708
"3981","PHX","MDW",16.2641833810888,1745
"3982","PHX","MEM",34.1575757575758,330
"3983","PHX","MFR",46.218045112782,133
"3984","PHX","MHT",15.6027397260274,73
"3985","PHX","MIA",25.9468085106383,94
"3986","PHX","MKE",25.1935483870968,434
"3987","PHX","MRY",42.5646551724138,232
"3988","PHX","MSP",31.3578745198464,1562
"3989","PHX","MSY",15.8787878787879,231
"3990","PHX","OAK",20.0549637835535,2347
"3991","PHX","OGG",27.3550295857988,338
"3992","PHX","OKC",24.3152400835073,958
"3993","PHX","OMA",21.6504273504273,1170
"3994","PHX","ONT",20.2670990566038,3392
"3995","PHX","ORD",39.0666666666667,2880
"3996","PHX","PDX",22.1618062088429,2126
"3997","PHX","PHL",21.0341130604289,2052
"3998","PHX","PIT",17.5977157360406,788
"3999","PHX","PSP",41.5392670157068,573
"4000","PHX","PVD",18.0451306413302,421
"4001","PHX","RDU",16.9540740740741,675
"4002","PHX","RNO",21.1167192429022,1585
"4003","PHX","SAN",20.8255739111779,4661
"4004","PHX","SAT",25.7358620689655,1450
"4005","PHX","SBA",37.7046843177189,491
"4006","PHX","SBP",44.8306188925081,307
"4007","PHX","SDF",13.3542857142857,175
"4008","PHX","SEA",25.065794256634,2751
"4009","PHX","SFO",29.9524532119373,1977
"4010","PHX","SJC",18.1295154185022,2270
"4011","PHX","SLC",22.2684622067767,3453
"4012","PHX","SMF",21.7865975269246,2507
"4013","PHX","SNA",18.4638447971781,2835
"4014","PHX","STL",20.2885906040268,1788
"4015","PHX","TEX",36.6862745098039,51
"4016","PHX","TPA",15.4229007633588,655
"4017","PHX","TUL",22.498322147651,596
"4018","PHX","TUS",33.6361344537815,1190
"4019","PHX","YUM",47.6113138686131,548
"4020","PIA","ATL",43.2466124661247,369
"4021","PIA","DEN",86.125,8
"4022","PIA","DFW",40.1559633027523,218
"4023","PIA","DTW",35.2413793103448,58
"4024","PIA","MSP",18,1
"4025","PIA","ORD",45.6049270072993,1096
"4026","PIH","SLC",28.0854271356784,199
"4027","PIR","JAX",32,2
"4028","PIR","MSP",59,2
"4029","PIT","ATL",30.1415643180349,1547
"4030","PIT","BOS",32.4377431906615,514
"4031","PIT","BWI",24.8925619834711,363
"4032","PIT","CLT",20.0510855683269,783
"4033","PIT","COS",5,1
"4034","PIT","CVG",57.4197183098592,355
"4035","PIT","DCA",28.2969696969697,165
"4036","PIT","DEN",29.5673758865248,564
"4037","PIT","DFW",42.6993210475267,1031
"4038","PIT","DSM",14,1
"4039","PIT","DTW",41.978792822186,613
"4040","PIT","EWR",68.9138381201044,1149
"4041","PIT","FLL",19.4350877192982,285
"4042","PIT","GRR",23,1
"4043","PIT","IAD",47,604
"4044","PIT","IAH",29.6991452991453,585
"4045","PIT","JFK",60.0890736342043,842
"4046","PIT","LAS",29.3729569093611,673
"4047","PIT","LAX",25.119341563786,243
"4048","PIT","LGA",36.7889009793254,919
"4049","PIT","MCI",20.0289855072464,69
"4050","PIT","MCO",23.9170013386881,747
"4051","PIT","MDW",28.0872865275142,1054
"4052","PIT","MEM",37.08203125,256
"4053","PIT","MIA",39.2835249042146,261
"4054","PIT","MKE",32.4455128205128,312
"4055","PIT","MSN",17,1
"4056","PIT","MSP",38.4580152671756,393
"4057","PIT","MYR",7.2,5
"4058","PIT","ORD",38.1673306772908,1757
"4059","PIT","PBI",24.4117647058824,68
"4060","PIT","PHL",33.0155440414508,1930
"4061","PIT","PHX",20.9341317365269,501
"4062","PIT","PVD",135,1
"4063","PIT","RSW",18.6363636363636,55
"4064","PIT","SAN",19.1111111111111,9
"4065","PIT","SEA",35.6,15
"4066","PIT","SFO",19.9299065420561,214
"4067","PIT","SJU",35.7,20
"4068","PIT","SLC",22.6690647482014,139
"4069","PIT","TPA",23.2103746397695,347
"4070","PLN","DTW",55.247311827957,93
"4071","PMD","SFO",50.5877192982456,114
"4072","PNS","ATL",31.5013506212858,1851
"4073","PNS","CLT",35.341935483871,155
"4074","PNS","DFW",39.021897810219,959
"4075","PNS","IAH",39.3630136986301,292
"4076","PNS","JAX",40.5833333333333,12
"4077","PNS","MCN",8,1
"4078","PNS","MCO",17.6666666666667,3
"4079","PNS","MEM",33.4906367041199,267
"4080","PNS","ORD",35.6200527704486,379
"4081","PSC","DEN",25.89,300
"4082","PSC","MTJ",13,1
"4083","PSC","PIH",2,1
"4084","PSC","SLC",17.9213250517598,483
"4085","PSC","TWF",11,2
"4086","PSE","EWR",30.921052631579,76
"4087","PSE","FLL",43.4,20
"4088","PSE","JFK",28.8214285714286,84
"4089","PSE","MCO",39.4328358208955,67
"4090","PSG","JNU",36.8484848484849,132
"4091","PSG","WRG",47.6526315789474,190
"4092","PSP","ATL",11.64,50
"4093","PSP","COS",40,1
"4094","PSP","DEN",26.0154142581888,519
"4095","PSP","DFW",37.2549019607843,255
"4096","PSP","GJT",12,2
"4097","PSP","IAH",19.2637362637363,91
"4098","PSP","LAS",30.0213143872114,563
"4099","PSP","LAX",20.6899302093719,1003
"4100","PSP","MSP",120.108108108108,37
"4101","PSP","OGD",16,1
"4102","PSP","ONT",34,1
"4103","PSP","ORD",46.9161290322581,310
"4104","PSP","PDX",35.8035714285714,56
"4105","PSP","PHX",35.8130434782609,460
"4106","PSP","PIH",85,1
"4107","PSP","SEA",32.0656370656371,259
"4108","PSP","SFO",35.321044546851,651
"4109","PSP","SLC",25.5685279187817,394
"4110","PVD","ATL",38.307994757536,763
"4111","PVD","BNA",12.1379310344828,174
"4112","PVD","BOS",65,1
"4113","PVD","BWI",21.429290617849,2185
"4114","PVD","CLE",36.2242424242424,165
"4115","PVD","CLT",26.7699275362319,552
"4116","PVD","CVG",41.7194719471947,303
"4117","PVD","DCA",25.8533333333333,225
"4118","PVD","DTW",30.6061643835616,292
"4119","PVD","EWR",68.6475195822454,766
"4120","PVD","FLL",9.84466019417476,103
"4121","PVD","IAD",57.2450980392157,102
"4122","PVD","JFK",48.3015873015873,63
"4123","PVD","LAS",13.9745762711864,236
"4124","PVD","MCO",25.818407960199,804
"4125","PVD","MDW",25.2875912408759,685
"4126","PVD","MSP",30.9072164948454,97
"4127","PVD","ORD",44.2017543859649,1026
"4128","PVD","PHL",37.1245551601424,1686
"4129","PVD","PHX",15.8532110091743,327
"4130","PVD","TPA",24.527514231499,527
"4131","PWM","ATL",32.7664756446991,698
"4132","PWM","BWI",25.2566844919786,187
"4133","PWM","CLE",21.0566037735849,53
"4134","PWM","CLT",38.3076923076923,52
"4135","PWM","CVG",42.0673575129534,193
"4136","PWM","DTW",55.241935483871,248
"4137","PWM","EWR",59.7272727272727,594
"4138","PWM","IAD",52.5705521472393,163
"4139","PWM","JFK",55.6118980169972,706
"4140","PWM","LGA",49.9646464646465,198
"4141","PWM","MCO",9.09090909090909,11
"4142","PWM","MSP",32.9705882352941,34
"4143","PWM","ORD",57.2037037037037,108
"4144","RAP","COS",34,1
"4145","RAP","DEN",33.9572538860104,772
"4146","RAP","GRB",17,1
"4147","RAP","MSP",29.8165829145729,398
"4148","RAP","ORD",67.6424242424242,165
"4149","RAP","SLC",24.5217391304348,230
"4150","RAP","TWF",347,1
"4151","RDD","SFO",36.9135802469136,648
"4152","RDM","PDX",27.5405405405405,370
"4153","RDM","SFO",43.2412060301508,398
"4154","RDM","SJC",75,1
"4155","RDM","SLC",20.3544303797468,237
"4156","RDU","ATL",29.6485411140584,1508
"4157","RDU","AUS",41.7588932806324,253
"4158","RDU","BDL",35.2485436893204,515
"4159","RDU","BHM",20.2231404958678,121
"4160","RDU","BNA",28.1562881562882,819
"4161","RDU","BOS",36.7457886676876,1306
"4162","RDU","BWI",20.8331688055281,1013
"4163","RDU","CHS",13,1
"4164","RDU","CLE",38.4777777777778,180
"4165","RDU","CLT",20.7166377816291,1154
"4166","RDU","CMH",44.3804713804714,297
"4167","RDU","CVG",39.1020833333333,480
"4168","RDU","DCA",29.8167115902965,742
"4169","RDU","DEN",25.7862595419847,131
"4170","RDU","DFW",30.8995633187773,916
"4171","RDU","DTW",33.010989010989,455
"4172","RDU","EWR",62.2367199587416,1939
"4173","RDU","GRB",52,1
"4174","RDU","GRR",35.5,2
"4175","RDU","IAD",47.5067064083457,671
"4176","RDU","IAH",30.7757352941176,544
"4177","RDU","IND",58.5467625899281,139
"4178","RDU","JAX",40.0466666666667,300
"4179","RDU","JFK",42.4564564564565,1665
"4180","RDU","LAS",14.4250871080139,287
"4181","RDU","LAX",34.8105263157895,95
"4182","RDU","LGA",46.997287032013,1843
"4183","RDU","MCI",30.1221864951768,311
"4184","RDU","MCO",21.792507204611,694
"4185","RDU","MDW",26.3266331658291,597
"4186","RDU","MEM",36.9086757990868,219
"4187","RDU","MIA",31.4262589928058,556
"4188","RDU","MKE",28.6763285024155,207
"4189","RDU","MSP",30.5060728744939,247
"4190","RDU","MSY",31.8314606741573,89
"4191","RDU","ORD",48.7093596059113,1421
"4192","RDU","PHL",32.006221719457,1768
"4193","RDU","PHX",20.0569514237856,597
"4194","RDU","SAT",35.1323529411765,68
"4195","RDU","SDF",28.4935064935065,231
"4196","RDU","SLC",21.9393939393939,66
"4197","RDU","STL",44.1666666666667,132
"4198","RDU","TPA",20.0365853658537,492
"4199","RDU","XNA",33.2083333333333,24
"4200","RFD","DEN",28.0984848484848,132
"4201","RFD","GJT",14,1
"4202","RHI","MSP",28.945945945946,74
"4203","RIC","ATL",29.2421185372005,1586
"4204","RIC","BOS",50.1801801801802,111
"4205","RIC","BWI",10,1
"4206","RIC","CLE",59.9537275064267,389
"4207","RIC","CLT",22.4848484848485,495
"4208","RIC","CVG",35.1077844311377,167
"4209","RIC","DFW",37.9075,400
"4210","RIC","DTW",31.5084745762712,354
"4211","RIC","EWR",65.8913043478261,598
"4212","RIC","FLL",30.875,24
"4213","RIC","IAH",35.320197044335,203
"4214","RIC","JFK",49.9214659685864,764
"4215","RIC","LGA",48.7796052631579,304
"4216","RIC","MCO",24.3333333333333,18
"4217","RIC","MEM",36.1666666666667,78
"4218","RIC","MIA",37.1724137931034,232
"4219","RIC","MSP",35.7651515151515,132
"4220","RIC","ORD",42.2213570634038,899
"4221","RIC","PHL",29.0803212851406,249
"4222","RIC","RDU",80,1
"4223","RNO","ATL",13.1538461538462,117
"4224","RNO","BOI",14.770297029703,505
"4225","RNO","DEN",30.5394402035623,393
"4226","RNO","DFW",35.6918429003021,331
"4227","RNO","GEG",23.8260869565217,23
"4228","RNO","IAH",26.622009569378,209
"4229","RNO","LAS",17.341163310962,2682
"4230","RNO","LAX",21.6351819757366,1154
"4231","RNO","LGB",12.8421052631579,19
"4232","RNO","MDW",13.8150289017341,173
"4233","RNO","OAK",14.512285012285,814
"4234","RNO","ONT",57.0434782608696,23
"4235","RNO","ORD",44.978813559322,236
"4236","RNO","PDX",17.61,600
"4237","RNO","PHX",20.758887171561,1294
"4238","RNO","SAN",16.2241379310345,232
"4239","RNO","SEA",23.7707006369427,628
"4240","RNO","SFO",36.3863885839737,911
"4241","RNO","SJC",17.2361751152074,868
"4242","RNO","SLC",25.6383838383838,495
"4243","RNO","SNA",24.9272727272727,55
"4244","RNO","TUS",9,8
"4245","ROA","ATL",38.0539730134933,667
"4246","ROA","CVG",52.3181818181818,66
"4247","ROA","DTW",40.8920454545455,176
"4248","ROA","IAD",52.3366336633663,101
"4249","ROA","ORD",67.7259475218659,343
"4250","ROC","ATL",33.4500458295142,1091
"4251","ROC","BOS",32,3
"4252","ROC","BWI",39.488188976378,254
"4253","ROC","CLE",59.4529411764706,340
"4254","ROC","CLT",28.9760479041916,167
"4255","ROC","CVG",42.25,288
"4256","ROC","DFW",58.088,125
"4257","ROC","DTW",47.6304909560724,387
"4258","ROC","EWR",65.4162962962963,675
"4259","ROC","FLL",18.5,10
"4260","ROC","IAD",52.2571428571429,140
"4261","ROC","JFK",51.9980750721848,1039
"4262","ROC","LAS",21.6363636363636,11
"4263","ROC","MCO",28.258064516129,124
"4264","ROC","MSP",63.0232558139535,86
"4265","ROC","ORD",44.1926260346125,1329
"4266","ROC","PHL",29.8018018018018,111
"4267","ROC","SYR",20,1
"4268","ROC","TPA",26.5666666666667,30
"4269","ROW","DFW",40.9468085106383,94
"4270","RST","DTW",38.6153846153846,91
"4271","RST","MSP",37.25,336
"4272","RST","ORD",42.8253319713994,979
"4273","RSW","ATL",28.3581142339075,1103
"4274","RSW","BDL",37.8846153846154,52
"4275","RSW","BOS",30.180055401662,722
"4276","RSW","BTV",25,1
"4277","RSW","BWI",25.0139534883721,430
"4278","RSW","CAK",38.6521739130435,23
"4279","RSW","CLE",35.8974358974359,117
"4280","RSW","CLT",25.2928679817906,659
"4281","RSW","CMH",45.2072072072072,111
"4282","RSW","CVG",35.5167464114833,209
"4283","RSW","DCA",28.6678445229682,283
"4284","RSW","DEN",23.3703703703704,108
"4285","RSW","DFW",34.089219330855,269
"4286","RSW","DTW",31.8216374269006,342
"4287","RSW","EWR",55.2203567681007,953
"4288","RSW","FNT",28.9905660377358,106
"4289","RSW","HPN",28.2923076923077,65
"4290","RSW","IAH",38.7448979591837,196
"4291","RSW","IND",31.6913265306122,392
"4292","RSW","ISP",28.7405660377358,212
"4293","RSW","JFK",43.6979742173112,1086
"4294","RSW","LGA",33.3521126760563,71
"4295","RSW","MCO",21.582338902148,419
"4296","RSW","MDW",34.0374753451676,507
"4297","RSW","MEM",29.40625,32
"4298","RSW","MIA",59,1
"4299","RSW","MKE",29,9
"4300","RSW","MSP",33.9283276450512,293
"4301","RSW","ORD",52.8918918918919,407
"4302","RSW","PHL",29.6891679748823,637
"4303","RSW","PIT",24.0833333333333,84
"4304","RSW","STL",20.1487603305785,121
"4305","SAN","ABQ",17.0909090909091,594
"4306","SAN","ATL",24.6544401544402,518
"4307","SAN","AUS",13.7666666666667,420
"4308","SAN","BFL",25.6052631578947,114
"4309","SAN","BNA",13.8015267175573,393
"4310","SAN","BOI",27.8378378378378,185
"4311","SAN","BOS",20.9295774647887,142
"4312","SAN","BWI",17.6329966329966,297
"4313","SAN","CLE",39.8965517241379,58
"4314","SAN","CLT",16.891495601173,341
"4315","SAN","COS",20.4619289340102,197
"4316","SAN","CVG",20.7560975609756,123
"4317","SAN","DEN",26.9726585223967,1719
"4318","SAN","DFW",32.6362973760933,1372
"4319","SAN","DTW",45.1699346405229,153
"4320","SAN","ELP",15.6465517241379,232
"4321","SAN","EWR",32.9481132075472,424
"4322","SAN","FAT",22.0826086956522,230
"4323","SAN","GEG",35.7272727272727,154
"4324","SAN","HNL",38.0381679389313,131
"4325","SAN","HOU",12.7424242424242,132
"4326","SAN","IAD",28.6887159533074,514
"4327","SAN","IAH",23.03125,704
"4328","SAN","JFK",34.3529411764706,697
"4329","SAN","LAS",19.5325244354567,2967
"4330","SAN","LAX",21.0469439193447,3174
"4331","SAN","MCI",18.0026178010471,382
"4332","SAN","MCO",68.2666666666667,15
"4333","SAN","MDW",17.5115207373272,868
"4334","SAN","MRY",26.9798387096774,248
"4335","SAN","MSP",34.8082901554404,386
"4336","SAN","OAK",16.7008094645081,3212
"4337","SAN","OGG",28.4840425531915,188
"4338","SAN","OKC",27.1117021276596,188
"4339","SAN","OMA",29.3031674208145,221
"4340","SAN","ONT",107,1
"4341","SAN","ORD",39.397385620915,1530
"4342","SAN","PDX",26.0234741784038,426
"4343","SAN","PHL",20.945564516129,496
"4344","SAN","PHX",19.0420596482284,3923
"4345","SAN","PIT",3.5,6
"4346","SAN","RNO",14.5974025974026,308
"4347","SAN","SAT",11.27,200
"4348","SAN","SBA",22.875,48
"4349","SAN","SEA",32.0183266932271,1255
"4350","SAN","SFO",35.8300991806813,2319
"4351","SAN","SJC",19.9663516068053,2645
"4352","SAN","SLC",28.6264367816092,522
"4353","SAN","SMF",17.498379254457,2468
"4354","SAN","STL",33.3435897435897,195
"4355","SAN","TUL",25.1408450704225,213
"4356","SAN","TUS",14.4900181488203,551
"4357","SAT","ABQ",29.0943396226415,106
"4358","SAT","ATL",34.1417142857143,875
"4359","SAT","BNA",21.28,300
"4360","SAT","BWI",18.6417910447761,268
"4361","SAT","CLE",25.5384615384615,65
"4362","SAT","CVG",37.595988538682,349
"4363","SAT","DAL",23.2415664986429,2579
"4364","SAT","DEN",28.4992967651195,711
"4365","SAT","DFW",29.9985394352483,2054
"4366","SAT","DTW",33.9407665505226,287
"4367","SAT","ELP",25.742946708464,638
"4368","SAT","EWR",51.5079365079365,441
"4369","SAT","HOU",23.0138888888889,1296
"4370","SAT","HRL",24.1260997067449,341
"4371","SAT","IAD",51.39,100
"4372","SAT","IAH",33.5510805500982,1018
"4373","SAT","LAS",24.2995720399429,701
"4374","SAT","LAX",26.1608497723824,659
"4375","SAT","MCI",24.7011494252874,261
"4376","SAT","MCO",15.348623853211,327
"4377","SAT","MDW",17.8427299703264,337
"4378","SAT","MEM",34.4901315789474,304
"4379","SAT","MSP",25.7957446808511,235
"4380","SAT","MSY",25.5703125,128
"4381","SAT","OKC",29.6146788990826,109
"4382","SAT","ONT",31.281045751634,153
"4383","SAT","ORD",39.2775564409031,753
"4384","SAT","PHX",25.207805907173,948
"4385","SAT","RDU",32.5357142857143,112
"4386","SAT","SAN",17.4158415841584,202
"4387","SAT","SFO",16.7010309278351,97
"4388","SAT","SLC",17.5903614457831,332
"4389","SAT","SMF",33.8723404255319,141
"4390","SAT","STL",32.6608187134503,171
"4391","SAT","TPA",10.8260869565217,184
"4392","SAT","TUL",41.1037735849057,106
"4393","SAT","TUS",43.9753086419753,81
"4394","SAV","ATL",26.993661971831,1420
"4395","SAV","BOS",44.5272727272727,110
"4396","SAV","CLT",24.8494117647059,425
"4397","SAV","CVG",39.1857142857143,210
"4398","SAV","DCA",41.3333333333333,3
"4399","SAV","DFW",35.3362573099415,342
"4400","SAV","DTW",32.5823529411765,170
"4401","SAV","EWR",61.1862745098039,408
"4402","SAV","IAD",45.7397003745318,534
"4403","SAV","IAH",44.0617283950617,243
"4404","SAV","JAX",28,2
"4405","SAV","LGA",47.9382716049383,324
"4406","SAV","MCO",30,1
"4407","SAV","MEM",17.9459459459459,37
"4408","SAV","MSP",32.8181818181818,11
"4409","SAV","ORD",54.8477272727273,440
"4410","SBA","DEN",30.7594936708861,237
"4411","SBA","DFW",35.7873563218391,174
"4412","SBA","IDA",4,1
"4413","SBA","LAS",40.1006711409396,149
"4414","SBA","LAX",25.6873977086743,1222
"4415","SBA","PHX",37.2278481012658,395
"4416","SBA","SAN",39.5588235294118,34
"4417","SBA","SFO",40.7721631205674,1128
"4418","SBA","SJC",23.085308056872,211
"4419","SBA","SLC",19.7,210
"4420","SBA","SMF",26.9130434782609,46
"4421","SBA","TWF",7,1
"4422","SBN","ATL",40.7109144542773,678
"4423","SBN","CVG",96.8571428571429,14
"4424","SBN","DTW",50.8909090909091,550
"4425","SBN","MSP",55.7006369426752,157
"4426","SBN","ORD",53.4450867052023,692
"4427","SBP","LAS",54.7068965517241,58
"4428","SBP","LAX",30.457928802589,618
"4429","SBP","PHX",46.1011235955056,178
"4430","SBP","SFO",47.3129139072848,604
"4431","SBP","SLC",20.6859504132231,121
"4432","SCC","ANC",33.1409395973154,149
"4433","SCC","BRW",47.9722222222222,144
"4434","SCE","ATL",62,70
"4435","SCE","CVG",25.9090909090909,22
"4436","SCE","DTW",114.51724137931,58
"4437","SDF","ATL",38.8420490928495,937
"4438","SDF","BHM",18.0515463917526,388
"4439","SDF","BOS",51.7333333333333,45
"4440","SDF","BWI",25.7384806973848,803
"4441","SDF","CLE",33.2054794520548,292
"4442","SDF","CLT",34.1,10
"4443","SDF","CVG",34.0827067669173,133
"4444","SDF","DEN",11.3055555555556,36
"4445","SDF","DFW",31.0130177514793,845
"4446","SDF","DTW",42.3640776699029,412
"4447","SDF","EWR",69.5727969348659,522
"4448","SDF","IAH",26.7206703910615,179
"4449","SDF","JFK",10,1
"4450","SDF","LAS",16.2105263157895,247
"4451","SDF","LAX",15,1
"4452","SDF","LGA",41.4563106796116,103
"4453","SDF","MCI",24.8240740740741,108
"4454","SDF","MCO",17.5625,256
"4455","SDF","MDW",22.6240105540897,758
"4456","SDF","MEM",45.7666666666667,150
"4457","SDF","MIA",33.8466257668712,163
"4458","SDF","MSP",33.7018867924528,265
"4459","SDF","ORD",41.0930420711974,1236
"4460","SDF","PHX",8.09230769230769,130
"4461","SDF","RDU",34.5192307692308,208
"4462","SDF","SLC",3,2
"4463","SDF","STL",17.2619589977221,439
"4464","SDF","TPA",14.9285714285714,210
"4465","SEA","ABQ",13.9386189258312,391
"4466","SEA","ANC",25.901935483871,3875
"4467","SEA","ATL",21.9029574861368,1082
"4468","SEA","AUS",40.928,125
"4469","SEA","BNA",14.2595419847328,262
"4470","SEA","BOI",20.2749287749288,702
"4471","SEA","BOS",27.6469248291572,439
"4472","SEA","BUR",31.0503937007874,635
"4473","SEA","BWI",46.8928571428571,84
"4474","SEA","CLE",27.8783783783784,74
"4475","SEA","CLT",22.4049295774648,284
"4476","SEA","CVG",16.5202863961814,419
"4477","SEA","DCA",23.2460063897764,313
"4478","SEA","DEN",28.3910963944077,2718
"4479","SEA","DFW",32.9550724637681,2070
"4480","SEA","DTW",32.6373056994819,386
"4481","SEA","EWR",34.7798466593647,913
"4482","SEA","FAI",25.9599332220367,599
"4483","SEA","GEG",21.6819941916747,2066
"4484","SEA","HNL",31.1841680129241,619
"4485","SEA","IAD",32.3408662900188,531
"4486","SEA","IAH",29.455033557047,745
"4487","SEA","IND",51.5625,32
"4488","SEA","JFK",36.6678445229682,849
"4489","SEA","JNU",24.2996207332491,791
"4490","SEA","KTN",26.1924050632911,790
"4491","SEA","LAS",25.9400904295403,2654
"4492","SEA","LAX",26.865763149403,3099
"4493","SEA","LGB",28.3942446043165,695
"4494","SEA","LIH",17.8837209302326,43
"4495","SEA","MCI",19.0261194029851,268
"4496","SEA","MCO",20.3645484949833,299
"4497","SEA","MDW",16.4517282479142,839
"4498","SEA","MEM",29.7768595041322,121
"4499","SEA","MIA",20.6829268292683,205
"4500","SEA","MSP",33.3227771010962,821
"4501","SEA","MSY",34,1
"4502","SEA","OAK",23.6752433936022,2876
"4503","SEA","OGD",206,1
"4504","SEA","OGG",29.5333333333333,255
"4505","SEA","ONT",33.73,700
"4506","SEA","ORD",36.5990453460621,2514
"4507","SEA","PDX",24.1422680412371,485
"4508","SEA","PHL",23.9057971014493,414
"4509","SEA","PHX",23.1634920634921,2520
"4510","SEA","PIT",10.2142857142857,14
"4511","SEA","PSP",27.5935251798561,278
"4512","SEA","RNO",24.4527027027027,740
"4513","SEA","SAN",28.3494423791822,1345
"4514","SEA","SFO",32.3377298161471,2502
"4515","SEA","SIT",29.1016949152542,59
"4516","SEA","SJC",23.8374655647383,1815
"4517","SEA","SLC",23.6747252747253,1820
"4518","SEA","SMF",25.6369554331497,1997
"4519","SEA","SNA",21.6452540747843,1043
"4520","SEA","STL",27.6860465116279,258
"4521","SEA","TUS",17.7128712871287,101
"4522","SEA","TWF",13,1
"4523","SFO","ABQ",45.0445103857567,337
"4524","SFO","ACV",33.0461538461538,1300
"4525","SFO","ANC",48.295652173913,115
"4526","SFO","ASE",29.4324324324324,37
"4527","SFO","ATL",24.45587162655,1371
"4528","SFO","AUS",31.625,144
"4529","SFO","BFL",31.440414507772,386
"4530","SFO","BIL",18.625,8
"4531","SFO","BOI",33.4430379746835,869
"4532","SFO","BOS",33.1839581517001,1147
"4533","SFO","BUR",36.2877984084881,754
"4534","SFO","BWI",34.21484375,256
"4535","SFO","BZN",45.9230769230769,13
"4536","SFO","CEC",38.7507598784195,329
"4537","SFO","CIC",41.4035087719298,570
"4538","SFO","CLE",30.7191780821918,146
"4539","SFO","CLT",13.7627520759193,843
"4540","SFO","COS",36.8552036199095,221
"4541","SFO","CVG",16.9873737373737,396
"4542","SFO","DEN",29.2384044526902,2156
"4543","SFO","DFW",38.7650208209399,1681
"4544","SFO","DTW",32.566265060241,249
"4545","SFO","EUG",33.9131293188549,1013
"4546","SFO","EWR",35.7024495677233,1388
"4547","SFO","FAT",36.0745920745921,1287
"4548","SFO","HNL",43.2642857142857,1260
"4549","SFO","IAD",29.3169181890389,1259
"4550","SFO","IAH",30.9439252336449,856
"4551","SFO","IND",39.3584905660377,53
"4552","SFO","JFK",37.4221343873518,2530
"4553","SFO","KOA",30.0888157894737,304
"4554","SFO","LAS",31.1528478731074,2774
"4555","SFO","LAX",36.3278359705817,4487
"4556","SFO","LIH",28.8199052132701,211
"4557","SFO","MCO",39.8356164383562,219
"4558","SFO","MDW",34.6666666666667,150
"4559","SFO","MEM",26.8775510204082,49
"4560","SFO","MFR",35.0376687988628,1407
"4561","SFO","MIA",32.2075892857143,448
"4562","SFO","MOD",33.656050955414,628
"4563","SFO","MRY",28.8576470588235,850
"4564","SFO","MSP",39.3283018867925,530
"4565","SFO","MSY",3,1
"4566","SFO","OGG",30.5846560846561,378
"4567","SFO","ONT",33.8730769230769,520
"4568","SFO","ORD",33.5020317694865,2707
"4569","SFO","PDX",40.4702702702703,1480
"4570","SFO","PHL",32.914673046252,1254
"4571","SFO","PHX",30.0485854858549,1626
"4572","SFO","PIT",14.9047619047619,294
"4573","SFO","PMD",33.2577319587629,97
"4574","SFO","PSP",37.5473815461347,802
"4575","SFO","RDD",37.409756097561,820
"4576","SFO","RDM",33.9182389937107,477
"4577","SFO","RNO",34.3669309173273,883
"4578","SFO","SAN",37.2728119180633,2148
"4579","SFO","SAT",32.6894409937888,161
"4580","SFO","SBA",32.7618308766486,1289
"4581","SFO","SBP",33.401179941003,678
"4582","SFO","SEA",36.4047619047619,2352
"4583","SFO","SLC",32.1675794085433,1826
"4584","SFO","SMF",29.5668604651163,1032
"4585","SFO","SMX",40.2,5
"4586","SFO","SNA",30.6396396396396,1332
"4587","SFO","STL",37.7576923076923,260
"4588","SFO","TUS",42.1223021582734,139
"4589","SFO","TWF",166,1
"4590","SGF","ATL",46.7269736842105,304
"4591","SGF","COS",1,1
"4592","SGF","CVG",55.6666666666667,57
"4593","SGF","DEN",40.5410628019324,414
"4594","SGF","DFW",45.8540202966432,1281
"4595","SGF","DTW",33.811320754717,106
"4596","SGF","MCI",71,2
"4597","SGF","MEM",50.1207547169811,265
"4598","SGF","MSP",51.2,100
"4599","SGF","MTJ",98,1
"4600","SGF","ORD",58.4375553587245,1129
"4601","SGF","RFD",60,2
"4602","SGF","STL",57.8452380952381,84
"4603","SGU","LAX",17.0142348754448,281
"4604","SGU","PIH",15,1
"4605","SGU","SLC",24.1743725231176,757
"4606","SGU","TWF",25,1
"4607","SHV","ATL",46.136815920398,804
"4608","SHV","CVG",40.8888888888889,18
"4609","SHV","DFW",40.4846153846154,1170
"4610","SHV","DTW",30.8548387096774,124
"4611","SHV","IAH",39.6524390243902,328
"4612","SHV","MEM",41.030303030303,330
"4613","SHV","ORD",31.0353982300885,113
"4614","SIT","JNU",54.75,228
"4615","SIT","KTN",36.3013698630137,146
